,Location,Date,Hum,Raf,Tmx,Tav,Tmi,landUse,Mosq
5715,신길근린공원,2015-08-04 00:00:00,73.3,0,30.8,27.5,25.4,1.0,24.0
5716,신길근린공원,2015-08-05 00:00:00,67.0,0.1,32.7,28.6,25.9,1.0,27.0
5717,신길근린공원,2015-08-06 00:00:00,64.5,0,34.4,29.3,24.5,1.0,31.0
5718,신길근린공원,2015-08-07 00:00:00,71.3,11.0,34.4,28.9,26.0,1.0,31.0
5719,신길근린공원,2015-08-08 00:00:00,79.1,7.5,33.0,26.6,24.3,1.0,18.0
5720,신길근린공원,2015-08-09 00:00:00,74.4,0,31.0,26.7,23.3,1.0,49.0
5721,신길근린공원,2015-08-10 00:00:00,72.1,0,32.0,27.0,23.9,1.0,40.0
5722,신길근린공원,2015-08-11 00:00:00,73.6,0,30.6,26.8,24.5,1.0,53.0
5723,신길근린공원,2015-08-12 00:00:00,67.5,0,32.9,27.3,22.1,1.0,45.0
5724,신길근린공원,2015-08-13 00:00:00,68.6,0.0,31.1,26.5,23.9,1.0,47.0
5725,신길근린공원,2015-08-14 00:00:00,66.4,0,32.5,26.9,22.7,1.0,67.0
5726,신길근린공원,2015-08-15 00:00:00,70.4,0.1,30.8,27.1,23.1,1.0,51.0
5727,신길근린공원,2015-08-16 00:00:00,74.9,29.0,31.2,25.8,20.7,1.0,87.0
5728,신길근린공원,2015-08-17 00:00:00,61.5,0,32.9,26.6,19.8,1.0,42.0
5729,신길근린공원,2015-08-18 00:00:00,59.9,0,32.2,27.9,24.1,1.0,73.0
5730,신길근린공원,2015-08-19 00:00:00,70.3,0.0,29.7,26.8,24.2,1.0,104.0
5731,신길근린공원,2015-08-20 00:00:00,75.5,0.4,28.1,25.4,24.2,1.0,75.0
5732,신길근린공원,2015-08-21 00:00:00,78.3,2.5,29.3,25.2,23.0,1.0,60.0
5733,신길근린공원,2015-08-22 00:00:00,69.8,0.0,29.6,25.5,23.4,1.0,55.0
5734,신길근린공원,2015-08-23 00:00:00,65.5,0,31.7,26.3,20.9,1.0,51.0
5735,신길근린공원,2015-08-24 00:00:00,60.6,0,30.3,26.3,23.3,1.0,48.0
5736,신길근린공원,2015-08-25 00:00:00,76.4,5.5,24.5,21.7,19.2,1.0,33.0
5737,신길근린공원,2015-08-26 00:00:00,68.4,0.0,25.3,21.9,18.9,1.0,32.0
5738,신길근린공원,2015-08-27 00:00:00,61.1,0.0,30.0,24.7,21.2,1.0,38.0
5739,신길근린공원,2015-08-28 00:00:00,69.4,0.3,28.1,23.2,19.0,1.0,42.0
5740,신길근린공원,2015-08-29 00:00:00,65.8,0,30.8,24.4,19.0,1.0,36.0
5741,신길근린공원,2015-08-30 00:00:00,65.9,0.0,31.0,24.9,19.9,1.0,25.0
5742,신길근린공원,2015-08-31 00:00:00,62.9,0,31.2,25.9,21.0,1.0,19.0
5743,신길근린공원,2015-09-01 00:00:00,59.4,0,30.7,25.9,22.6,1.0,30.0
5744,신길근린공원,2015-09-02 00:00:00,72.8,0.5,27.7,23.9,22.0,1.0,38.0
5745,신길근린공원,2015-09-03 00:00:00,75.1,18.0,28.2,23.9,19.8,1.0,35.0
5746,신길근린공원,2015-09-04 00:00:00,68.5,0,30.7,24.8,20.6,1.0,38.0
5747,신길근린공원,2015-09-05 00:00:00,79.8,5.0,23.6,21.9,19.4,1.0,57.0
5748,신길근린공원,2015-09-06 00:00:00,60.4,0,26.2,22.2,19.3,1.0,44.0
5749,신길근린공원,2015-09-07 00:00:00,52.9,0,28.7,22.6,16.8,1.0,29.0
5750,신길근린공원,2015-09-08 00:00:00,43.6,0,28.9,22.7,16.2,1.0,46.0
5751,신길근린공원,2015-09-09 00:00:00,42.9,0,30.1,22.4,15.3,1.0,49.0
5752,신길근린공원,2015-09-10 00:00:00,62.3,0,28.4,22.4,17.0,1.0,37.0
5753,신길근린공원,2015-09-11 00:00:00,76.4,2.5,24.4,21.0,16.8,1.0,32.0
5754,신길근린공원,2015-09-12 00:00:00,60.4,0,24.0,19.2,15.5,1.0,30.0
5755,신길근린공원,2015-09-13 00:00:00,54.1,0,26.0,20.2,15.2,1.0,45.0
5756,신길근린공원,2015-09-14 00:00:00,61.1,0,27.8,22.1,16.4,1.0,36.0
5757,신길근린공원,2015-09-15 00:00:00,48.5,0,28.7,22.8,17.4,1.0,40.0
5758,신길근린공원,2015-09-16 00:00:00,45.5,0,26.7,21.6,16.0,1.0,39.0
5759,신길근린공원,2015-09-17 00:00:00,46.4,0,27.6,21.4,15.5,1.0,57.0
5760,신길근린공원,2015-09-18 00:00:00,52.1,0,29.2,21.9,15.9,1.0,47.0
5761,신길근린공원,2015-09-19 00:00:00,58.3,0,29.0,22.3,17.0,1.0,30.0
5762,신길근린공원,2015-09-20 00:00:00,69.0,0,28.3,22.1,17.9,1.0,11.0
5763,신길근린공원,2015-09-21 00:00:00,62.1,0,29.4,22.6,16.5,1.0,13.0
5764,신길근린공원,2015-09-22 00:00:00,48.4,0,31.0,23.9,18.0,1.0,19.0
5765,신길근린공원,2015-09-23 00:00:00,57.9,0,26.1,22.0,19.0,1.0,21.0
5766,신길근린공원,2015-09-24 00:00:00,56.4,0,30.6,23.4,17.5,1.0,38.0
5767,신길근린공원,2015-09-25 00:00:00,56.5,0,29.8,23.4,19.0,1.0,39.0
5768,신길근린공원,2015-09-26 00:00:00,54.5,0,28.0,22.4,17.9,1.0,35.0
5769,신길근린공원,2015-09-27 00:00:00,39.4,0,29.8,21.9,14.2,1.0,23.0
5770,신길근린공원,2015-09-28 00:00:00,39.6,0.0,28.3,21.4,15.5,1.0,21.0
5771,신길근린공원,2015-09-29 00:00:00,36.6,0,28.2,22.1,15.9,1.0,43.0
5772,신길근린공원,2015-09-30 00:00:00,45.3,0,26.2,21.3,19.4,1.0,41.0
5773,신길근린공원,2015-10-01 00:00:00,77.5,35.0,19.7,16.3,10.7,1.0,24.0
5774,신길근린공원,2015-10-02 00:00:00,53.5,0,21.5,16.5,8.6,1.0,10.0
5775,신길근린공원,2015-10-03 00:00:00,49.4,0,24.5,19.2,13.3,1.0,41.0
5776,신길근린공원,2015-10-04 00:00:00,38.9,0,22.4,16.6,11.2,1.0,31.0
5777,신길근린공원,2015-10-05 00:00:00,49.4,0,25.6,18.0,11.0,1.0,26.0
5778,신길근린공원,2015-10-06 00:00:00,57.5,0,26.3,18.7,12.1,1.0,18.0
5779,신길근린공원,2015-10-07 00:00:00,67.5,0,25.7,19.6,14.1,1.0,30.0
5780,신길근린공원,2015-10-08 00:00:00,61.1,0,26.4,20.1,15.7,1.0,28.0
5781,신길근린공원,2015-10-09 00:00:00,43.8,0,20.5,16.2,12.8,1.0,15.0
5782,신길근린공원,2015-10-10 00:00:00,70.9,3.5,17.2,12.8,10.4,1.0,26.0
5783,신길근린공원,2015-10-11 00:00:00,72.6,3.5,14.4,10.8,8.1,1.0,8.0
5784,신일어린이집,2011-05-01 00:00:00,74.9,0.0,15.7,12.5,9.9,1.0,5.0
5785,신일어린이집,2011-05-02 00:00:00,57.6,0,20.7,14.2,8.5,1.0,0.0
5786,신일어린이집,2011-05-03 00:00:00,44.1,0,20.6,15.3,11.9,1.0,0.0
5787,신일어린이집,2011-05-04 00:00:00,41.5,0,21.8,15.9,10.6,1.0,4.0
5788,신일어린이집,2011-05-05 00:00:00,35.9,0,23.7,17.5,12.7,1.0,4.0
5789,신일어린이집,2011-05-06 00:00:00,63.3,0.5,17.9,15.4,13.2,1.0,0.0
5790,신일어린이집,2011-05-07 00:00:00,80.6,3.5,21.8,14.5,11.5,1.0,0.0
5791,신일어린이집,2011-05-08 00:00:00,56.1,0,24.1,17.3,10.3,1.0,0.0
5792,신일어린이집,2011-05-09 00:00:00,78.8,4.0,22.0,17.6,14.6,1.0,0.0
5793,신일어린이집,2011-05-10 00:00:00,89.3,6.5,18.5,16.5,14.5,1.0,0.0
5794,신일어린이집,2011-05-11 00:00:00,74.6,14.0,21.1,17.2,14.4,1.0,0.0
5795,신일어린이집,2011-05-12 00:00:00,64.0,0.0,20.2,15.7,11.5,1.0,0.0
5796,신일어린이집,2011-05-13 00:00:00,56.5,0,20.6,14.6,10.3,1.0,0.0
5797,신일어린이집,2011-05-14 00:00:00,39.8,0,22.9,17.2,12.1,1.0,5.0
5798,신일어린이집,2011-05-15 00:00:00,50.0,0,22.9,17.2,13.0,1.0,0.0
5799,신일어린이집,2011-05-16 00:00:00,48.4,0,22.2,16.4,10.9,1.0,0.0
5800,신일어린이집,2011-05-17 00:00:00,35.4,0,22.8,17.5,11.6,1.0,5.0
5801,신일어린이집,2011-05-18 00:00:00,40.9,0.0,25.4,20.5,13.8,1.0,5.0
5802,신일어린이집,2011-05-19 00:00:00,60.4,0.4,23.6,20.7,18.8,1.0,5.0
5803,신일어린이집,2011-05-20 00:00:00,89.8,15.0,20.5,17.5,15.6,1.0,2.0
5804,신일어린이집,2011-05-21 00:00:00,85.1,2.0,17.7,14.5,12.6,1.0,5.0
5805,신일어린이집,2011-05-22 00:00:00,57.8,0,23.3,17.3,10.7,1.0,5.0
5806,신일어린이집,2011-05-23 00:00:00,45.3,0,25.9,19.5,15.3,1.0,2.0
5807,신일어린이집,2011-05-24 00:00:00,39.5,0,28.0,21.5,14.1,1.0,7.0
5808,신일어린이집,2011-05-25 00:00:00,41.4,0,28.2,22.7,16.7,1.0,6.0
5809,신일어린이집,2011-05-26 00:00:00,47.9,0.0,24.0,20.7,17.9,1.0,5.0
5810,신일어린이집,2011-05-27 00:00:00,53.5,0,24.5,20.1,15.6,1.0,5.0
5811,신일어린이집,2011-05-28 00:00:00,48.0,0,28.9,22.4,15.7,1.0,5.0
5812,신일어린이집,2011-05-29 00:00:00,40.4,0,31.2,24.4,18.4,1.0,5.0
5813,신일어린이집,2011-05-30 00:00:00,41.6,0,28.1,22.7,18.6,1.0,5.0
5814,신일어린이집,2011-05-31 00:00:00,66.5,7.5,23.7,18.7,15.4,1.0,0.0
5815,신일어린이집,2011-06-01 00:00:00,76.9,21.5,21.6,18.0,14.7,1.0,2.0
5816,신일어린이집,2011-06-02 00:00:00,73.6,0,24.7,19.0,15.1,1.0,4.0
5817,신일어린이집,2011-06-03 00:00:00,67.0,0,24.8,19.0,14.4,1.0,2.0
5818,신일어린이집,2011-06-04 00:00:00,76.8,0.5,24.6,18.7,15.8,1.0,1.0
5819,신일어린이집,2011-06-05 00:00:00,62.6,0,27.1,20.4,16.1,1.0,6.0
5820,신일어린이집,2011-06-06 00:00:00,50.5,0,26.9,20.9,15.3,1.0,7.0
5821,신일어린이집,2011-06-07 00:00:00,45.8,0.0,26.6,20.9,15.9,1.0,3.0
5822,신일어린이집,2011-06-08 00:00:00,55.8,1.5,27.5,22.0,18.2,1.0,0.0
5823,신일어린이집,2011-06-09 00:00:00,76.5,0.0,22.0,19.4,17.5,1.0,2.0
5824,신일어린이집,2011-06-10 00:00:00,71.4,0.0,24.3,21.4,17.8,1.0,11.0
5825,신일어린이집,2011-06-11 00:00:00,45.8,0.0,29.2,24.0,20.6,1.0,17.0
5826,신일어린이집,2011-06-12 00:00:00,49.5,0.0,30.2,23.4,19.0,1.0,11.0
5827,신일어린이집,2011-06-13 00:00:00,69.9,0.5,26.9,21.0,16.6,1.0,0.0
5828,신일어린이집,2011-06-14 00:00:00,57.6,0,29.5,22.8,16.8,1.0,7.0
5829,신일어린이집,2011-06-15 00:00:00,50.8,1.0,31.9,25.2,19.1,1.0,4.0
5830,신일어린이집,2011-06-16 00:00:00,43.3,0,32.0,26.5,20.3,1.0,1.0
5831,신일어린이집,2011-06-17 00:00:00,43.0,0.0,31.3,24.9,22.1,1.0,2.0
5832,신일어린이집,2011-06-18 00:00:00,52.5,0,28.9,24.5,20.8,1.0,13.0
5833,신일어린이집,2011-06-19 00:00:00,50.4,0,32.9,26.6,20.7,1.0,2.0
5834,신일어린이집,2011-06-20 00:00:00,52.5,0,32.0,26.6,22.7,1.0,2.0
5835,신일어린이집,2011-06-21 00:00:00,59.9,0,29.6,24.1,19.4,1.0,0.0
5836,신일어린이집,2011-06-22 00:00:00,83.6,16.0,24.9,22.7,20.9,1.0,7.0
